순번,행정구역(구),행정구역(동),행정구역(리),지번,교차로,신호등존재유무,가로길이,세로길이,면적,경도,위도,
3273,금정구,남산동,,857-9,남산고교앞삼거리,유,7,12,84,129.0844318,35.26702013,남산고교앞삼거리
3299,금정구,남산동,,857-9,남산고교앞삼거리,유,7,13,83,129.0843612,35.26679515,남산고교앞삼거리
3286,금정구,남산동,,33604,남산주유소,유,4,15,59,129.0929268,35.2663466,남산주유소
3294,금정구,남산동,,1001-51,남산초교,유,7,10,68,129.0880266,35.26222287,남산초교
3459,사하구,하단동,,870-6,남연아파트,유,6,15,91,128.9699527,35.10264327,남연아파트
3543,사하구,하단동,,870-6,남연아파트,유,4,10,39,128.970489,35.10245082,남연아파트
3636,사하구,하단동,,870-6,남연아파트,유,18,10,172,128.970548,35.10231174,남연아파트
1184,동래구,안락동,,581-4,남창주유소,유,8,25,202,129.1032979,35.19668903,남창주유소
1185,동래구,안락동,,1253,남창주유소,유,4,8,32,129.1031372,35.19657436,남창주유소
1186,동래구,안락동,,603-6,남창주유소,유,8,25,205,129.1048176,35.19651308,남창주유소
1740,서구,암남동,,96,남항대교입구,유,11,33,232,129.0221206,35.07988474,남항대교입구
1741,서구,암남동,,33725,남항대교입구,유,6,30,180,129.0222622,35.08017628,남항대교입구
1629,영도구,남항동1가,,116,남항로타리,유,6,13,80,129.0383653,35.08975713,남항로타리
1630,영도구,남항동1가,,116-1,남항로타리,유,6,13,82,129.0383514,35.08936428,남항로타리
1631,영도구,남항동1가,,13363,남항로타리,유,6,13,81,129.0387379,35.09044211,남항로타리
1568,영도구,영선동4가,,178-12,남항초교입구삼육낚시앞,유,4,8,31,129.0412622,35.0828379,남항초교입구삼육낚시앞
1569,영도구,영선동4가,,177-15,남항초교입구삼육낚시앞,유,4,12,49,129.0412048,35.08295717,남항초교입구삼육낚시앞
1531,영도구,영선동4가,,178-12,남항초등학교,유,6,5,28,129.0427471,35.08320724,남항초등학교
1538,영도구,영선동4가,,178-12,남항초등학교,유,5,8,40,129.0426885,35.0830868,남항초등학교
2147,기장군,기장읍,석산리,112-3,내리마을,유,10,27,238,129.2076212,35.20673726,내리마을
2148,기장군,기장읍,석산리,772,내리주유소,유,8,29,230,129.2063282,35.20477654,내리주유소
2149,기장군,기장읍,내리,772,내리주유소,유,7,13,69,129.206119,35.20460901,내리주유소
2150,기장군,기장읍,내리,772,내리주유소,유,9,29,251,129.206341,35.2044672,내리주유소
2151,기장군,기장읍,석산리,772,내리주유소,유,8,17,83,129.2065484,35.20460081,내리주유소
1216,동래구,명륜동,,1486,내성로타리,유,10,40,395,129.0779828,35.20489902,내성로타리
1217,동래구,온천동,,1486,내성로타리,유,8,20,164,129.0774409,35.20466514,내성로타리
1218,동래구,명륜동,,1486,내성로타리,유,9,42,352,129.0780151,35.2040874,내성로타리
1219,동래구,명륜동,,1486,내성로타리,유,6,12,63,129.0783596,35.20403235,내성로타리
1087,동래구,복천동,,178-9,내성초등학교,유,6,9,54,129.0896308,35.20369183,내성초등학교
1088,동래구,복천동,,185-9,내성초등학교,유,5,8,38,129.0894896,35.20366646,내성초등학교
1135,동래구,복천동,,185-9,내성초등학교,유,8,8,67,129.0894322,35.20377714,내성초등학교
3340,금정구,두구동,,37,노포IC진입로,유,3,17,47,129.1012896,35.29120039,노포IC진입로
3400,금정구,노포동,,133,노포동전철역,유,13,24,296,129.0946644,35.28413422,노포동전철역
3391,금정구,노포동,,230-12,노포동종합버스터미널앞,유,7,23,150,129.0965225,35.28840308,노포동종합버스터미널앞
3401,금정구,노포동,,816-5,노포삼거리(팔송검문소),유,6,17,91,129.0931175,35.27950685,노포삼거리(팔송검문소)
3402,금정구,노포동,,816-5,노포삼거리(팔송검문소),유,8,23,184,129.0932811,35.27932158,노포삼거리(팔송검문소)
3376,금정구,노포동,,133,노포전철역버스회차장앞,유,4,17,70,129.0944264,35.282811,노포전철역버스회차장앞
3377,금정구,청룡동,,577,노포전철후문,유,5,59,245,129.0931058,35.27701572,노포전철후문
3384,금정구,노포동,,1025-6,녹동마을,유,6,19,121,129.084244,35.29671183,녹동마을
3254,강서구,녹산동,,252-1,녹명초교,유,8,24,196,128.8862788,35.11434481,녹명초교
3121,강서구,송정동,,1549-1,녹산10번신호대,유,13,24,150,128.8394564,35.09025587,녹산10번신호대
3122,강서구,송정동,,1536,녹산10번신호대,유,8,24,196,128.839133,35.08894054,녹산10번신호대
3123,강서구,송정동,,1536,녹산10번신호대,유,6,25,145,128.8394664,35.08873967,녹산10번신호대
3124,강서구,송정동,,1536,녹산10번신호대,유,8,24,199,128.8394609,35.08921054,녹산10번신호대
3125,강서구,송정동,,1536,녹산10번신호대,유,8,24,195,128.8397843,35.08894301,녹산10번신호대
3126,강서구,송정동,,1753-20,녹산11번신호대,유,5,27,131,128.8266915,35.09427682,녹산11번신호대
3127,강서구,송정동,,1753-1,녹산11번신호대,유,5,22,111,128.8266753,35.09408333,녹산11번신호대
3128,강서구,송정동,,1753-1,녹산11번신호대,유,5,27,137,128.8269182,35.09408939,녹산11번신호대
3129,강서구,송정동,,1753-20,녹산11번신호대,유,6,19,114,128.8270226,35.09437652,녹산11번신호대
3130,강서구,송정동,,1750,녹산12번신호대,유,8,24,200,128.8242913,35.09620487,녹산12번신호대
3091,강서구,송정동,,185,녹산16지점,유,8,19,154,128.8657645,35.09823155,녹산16지점
3092,강서구,송정동,,1670,녹산16지점,유,8,19,154,128.8654658,35.09798829,녹산16지점
3093,강서구,송정동,,185,녹산16지점,유,8,19,156,128.8657652,35.09774467,녹산16지점
3094,강서구,송정동,,185,녹산16지점,유,16,15,183,128.8665624,35.09781543,녹산16지점
3095,강서구,송정동,,185,녹산16지점,유,9,19,156,128.8660944,35.09798734,녹산16지점
3167,강서구,송정동,,1687,녹산1번신호대,유,8,24,205,128.8690932,35.08897625,녹산1번신호대
3168,강서구,송정동,,185,녹산1번신호대,유,8,19,161,128.8693857,35.08926002,녹산1번신호대
2721,강서구,송정동,,1599-8,녹산21지점(35번신호대),유,7,8,43,128.852606,35.09819829,녹산21지점(35번신호대)
3083,강서구,송정동,,1599-9,녹산21지점(35번신호대),유,8,18,151,128.8523083,35.09796929,녹산21지점(35번신호대)
3084,강서구,송정동,,1599-8,녹산21지점(35번신호대),유,8,19,152,128.8526012,35.09772757,녹산21지점(35번신호대)
3085,강서구,송정동,,1599-8,녹산21지점(35번신호대),유,8,19,148,128.8529045,35.09797251,녹산21지점(35번신호대)
3151,강서구,송정동,,1608-5,녹산22지점,유,8,15,120,128.8523152,35.09346552,녹산22지점
3152,강서구,송정동,,1608-3,녹산22지점,유,9,19,165,128.8526118,35.09324094,녹산22지점
3153,강서구,송정동,,1608-4,녹산22지점,유,8,15,120,128.8529065,35.09346598,녹산22지점
3154,강서구,송정동,,1608-4,녹산22지점,유,8,18,151,128.8526117,35.09369102,녹산22지점
3074,강서구,송정동,,1512-3,녹산27지점,유,8,23,179,128.8391104,35.09797245,녹산27지점
3075,강서구,송정동,,1512-3,녹산27지점,유,8,24,194,128.839442,35.09771199,녹산27지점
3076,강서구,송정동,,1512-3,녹산27지점,유,8,19,153,128.8397666,35.09795292,녹산27지점
3077,강서구,송정동,,1512-3,녹산27지점,유,9,27,211,128.839425,35.09819729,녹산27지점
3141,강서구,송정동,,1549-1,녹산28지점,유,8,15,123,128.8391155,35.09344668,녹산28지점
3142,강서구,송정동,,1549-1,녹산28지점,유,8,24,200,128.83945,35.09322217,녹산28지점
3143,강서구,송정동,,1549-1,녹산28지점,유,8,15,127,128.8397767,35.09344925,녹산28지점
3144,강서구,송정동,,1549-1,녹산28지점,유,8,24,201,128.8394503,35.09367324,녹산28지점
3163,강서구,송정동,,1686-1,녹산2번신호대,유,8,24,198,128.8654809,35.08897475,녹산2번신호대
3164,강서구,송정동,,1686-1,녹산2번신호대,유,5,19,94,128.8657771,35.08869312,녹산2번신호대
3165,강서구,송정동,,1686-1,녹산2번신호대,유,8,24,202,128.8660755,35.08897313,녹산2번신호대
3166,강서구,송정동,,1686-1,녹산2번신호대,유,9,19,163,128.8657775,35.08924009,녹산2번신호대
3137,강서구,송정동,,1502-2,녹산30지점(28번신호대),유,8,15,123,128.8293453,35.09667644,녹산30지점(28번신호대)
3138,강서구,송정동,,1493-2,녹산30지점(28번신호대),유,8,19,151,128.8293716,35.09634103,녹산30지점(28번신호대)
3139,강서구,송정동,,1502-2,녹산30지점(28번신호대),유,8,15,126,128.8297757,35.09632933,녹산30지점(28번신호대)
3140,강서구,송정동,,1502-2,녹산30지점(28번신호대),유,8,19,147,128.8297543,35.09666371,녹산30지점(28번신호대)
2717,강서구,송정동,,1656,녹산3번신호대,유,6,12,76,128.8620779,35.08923263,녹산3번신호대
2718,강서구,송정동,,1656,녹산3번신호대,유,6,13,78,128.8620789,35.08871656,녹산3번신호대
3099,강서구,송정동,,1656,녹산3번신호대,유,8,24,197,128.8618047,35.0889702,녹산3번신호대
3100,강서구,송정동,,1656,녹산3번신호대,유,8,24,201,128.8623446,35.08897041,녹산3번신호대
2715,강서구,송정동,,1742-15,녹산4번신호대,유,6,8,50,128.859041,35.08784347,녹산4번신호대
2716,강서구,송정동,,1742-15,녹산4번신호대,유,6,8,50,128.8593706,35.08784197,녹산4번신호대
3101,강서구,송정동,,1636,녹산4번신호대,유,8,24,199,128.8589222,35.08896619,녹산4번신호대
3102,강서구,송정동,,1742-15,녹산4번신호대,유,9,16,132,128.8591909,35.08773868,녹산4번신호대
3103,강서구,송정동,,1742-15,녹산4번신호대,유,9,16,133,128.8591983,35.08794014,녹산4번신호대
3104,강서구,송정동,,1636,녹산4번신호대,유,8,24,200,128.8594727,35.08896737,녹산4번신호대
3105,강서구,송정동,,1636,녹산4번신호대,유,9,15,131,128.8591966,35.0892346,녹산4번신호대
3106,강서구,송정동,,1636,녹산4번신호대,유,5,15,75,128.8591956,35.08868705,녹산4번신호대
2731,강서구,송정동,,1634,녹산5번신호대,유,8,13,103,128.857117,35.08872027,녹산5번신호대
2732,강서구,송정동,,1634,녹산5번신호대,유,6,9,55,128.8570875,35.08921323,녹산5번신호대
3057,강서구,송정동,,1634,녹산5번신호대,유,8,24,198,128.8568431,35.08896368,녹산5번신호대
3058,강서구,송정동,,1634,녹산5번신호대,유,8,24,201,128.8573848,35.08896432,녹산5번신호대
2713,강서구,송정동,,1732,녹산6번신호대,유,6,8,46,128.8524338,35.08783968,녹산6번신호대
2714,강서구,송정동,,1732,녹산6번신호대,유,6,9,56,128.8527967,35.08783396,녹산6번신호대
3107,강서구,송정동,,1615,녹산6번신호대,유,8,24,192,128.852322,35.08895873,녹산6번신호대
3108,강서구,송정동,,1732,녹산6번신호대,유,9,19,164,128.8526164,35.08771866,녹산6번신호대
3109,강서구,송정동,,1732,녹산6번신호대,유,8,19,157,128.8526196,35.08793676,녹산6번신호대
3110,강서구,송정동,,1615,녹산6번신호대,유,9,24,206,128.852916,35.08895926,녹산6번신호대
3111,강서구,송정동,,1615,녹산6번신호대,유,9,19,164,128.8526166,35.08922632,녹산6번신호대
3112,강서구,송정동,,1615,녹산6번신호대,유,5,19,96,128.8526192,35.08867774,녹산6번신호대
2711,강서구,송정동,,1595,녹산7번신호대,유,6,12,73,128.8492212,35.08921376,녹산7번신호대
2712,강서구,송정동,,1595,녹산7번신호대,유,6,12,73,128.8492254,35.08869881,녹산7번신호대
3113,강서구,송정동,,1595,녹산7번신호대,유,8,24,198,128.848949,35.08895495,녹산7번신호대
3114,강서구,송정동,,1595,녹산7번신호대,유,8,24,200,128.84949,35.08895402,녹산7번신호대
3115,강서구,송정동,,1593-8,녹산8번신호대,유,6,15,92,128.846037,35.08921908,녹산8번신호대
3116,강서구,송정동,,1593-8,녹산8번신호대,유,9,24,207,128.845768,35.08894986,녹산8번신호대
3117,강서구,송정동,,1593-8,녹산8번신호대,유,8,12,71,128.8460423,35.08875773,녹산8번신호대
3118,강서구,송정동,,1593-8,녹산8번신호대,유,8,24,199,128.8463179,35.08895076,녹산8번신호대
2709,강서구,송정동,,1554,녹산9번신호대,유,13,9,113,128.8427414,35.08878276,녹산9번신호대
2710,강서구,송정동,,1554,녹산9번신호대,유,11,8,81,128.8427433,35.08920522,녹산9번신호대
3119,강서구,송정동,,1554,녹산9번신호대,유,9,24,209,128.8424708,35.08894658,녹산9번신호대
3120,강서구,송정동,,1554,녹산9번신호대,유,9,24,210,128.8430097,35.08894579,녹산9번신호대
3096,강서구,송정동,,185,녹산공단14지점(녹산 21번 신호대),유,8,19,160,128.8684534,35.09380806,녹산공단14지점(녹산 21번 신호대)
3097,강서구,송정동,,185,녹산공단14지점(녹산 21번 신호대),유,8,15,126,128.8682268,35.09348159,녹산공단14지점(녹산 21번 신호대)
3098,강서구,송정동,,185,녹산공단14지점(녹산 21번 신호대),유,8,28,156,128.8687686,35.09345746,녹산공단14지점(녹산 21번 신호대)
3159,강서구,송정동,,1660-12,녹산공단17지점,유,8,15,124,128.8654778,35.09347976,녹산공단17지점
3160,강서구,송정동,,1662-6,녹산공단17지점,유,9,19,164,128.865768,35.09325637,녹산공단17지점
3161,강서구,송정동,,1660-12,녹산공단17지점,유,8,16,128,128.8660682,35.09348397,녹산공단17지점
3162,강서구,송정동,,1660-12,녹산공단17지점,유,9,19,165,128.865775,35.09370602,녹산공단17지점
3089,강서구,송정동,,1657,녹산공단18지점(33번 신호대),유,8,19,152,128.8617812,35.09798176,녹산공단18지점(33번 신호대)
3090,강서구,송정동,,1657,녹산공단18지점(33번 신호대),유,8,19,154,128.8623372,35.09798396,녹산공단18지점(33번 신호대)
2720,강서구,송정동,,1623-2,녹산공단19지점,유,6,7,45,128.8591852,35.09820449,녹산공단19지점
3086,강서구,송정동,,1622-3,녹산공단19지점,유,8,19,153,128.8589057,35.09798207,녹산공단19지점
3087,강서구,송정동,,1640-2,녹산공단19지점,유,8,15,120,128.8591841,35.09773412,녹산공단19지점
3088,강서구,송정동,,1638-2,녹산공단19지점,유,8,19,149,128.859464,35.09798013,녹산공단19지점
3133,강서구,송정동,,1779,녹산공단1지점,유,29,23,203,128.8231386,35.10035613,녹산공단1지점
3134,강서구,송정동,,1477,녹산공단1지점,유,4,15,62,128.8235588,35.10046319,녹산공단1지점
3155,강서구,송정동,,1646-1,녹산공단20지점(녹산23번신호대),유,8,16,127,128.8589207,35.09347571,녹산공단20지점(녹산23번신호대)
3156,강서구,송정동,,1646-1,녹산공단20지점(녹산23번신호대),유,9,15,130,128.8591885,35.09325278,녹산공단20지점(녹산23번신호대)
3157,강서구,송정동,,1646-1,녹산공단20지점(녹산23번신호대),유,8,15,120,128.8594592,35.09347443,녹산공단20지점(녹산23번신호대)
3158,강서구,송정동,,1645,녹산공단20지점(녹산23번신호대),유,8,15,125,128.8591931,35.09369508,녹산공단20지점(녹산23번신호대)
2722,강서구,송정동,,1578-3,녹산공단23지점,유,7,8,44,128.849207,35.09819558,녹산공단23지점
3081,강서구,송정동,,1578-3,녹산공단23지점,유,8,19,154,128.8489341,35.09796586,녹산공단23지점
3082,강서구,송정동,,1578-3,녹산공단23지점,유,8,19,153,128.8494731,35.09796879,녹산공단23지점
2707,강서구,송정동,,1584,녹산공단24지점,유,6,13,77,128.849209,35.09367866,녹산공단24지점
2708,강서구,송정동,,1605-1,녹산공단24지점,유,6,13,79,128.849214,35.09325129,녹산공단24지점
3149,강서구,송정동,,1585-5,녹산공단24지점,유,8,15,121,128.8489465,35.09346023,녹산공단24지점
3150,강서구,송정동,,1605-2,녹산공단24지점,유,8,15,124,128.8494757,35.09345977,녹산공단24지점
2723,강서구,송정동,,1578-1,녹산공단25지점,유,7,7,42,128.846025,35.09818925,녹산공단25지점
3078,강서구,송정동,,1558-9,녹산공단25지점,유,6,19,115,128.8457456,35.09796365,녹산공단25지점
3079,강서구,송정동,,1578-1,녹산공단25지점,유,6,15,93,128.8460251,35.09772018,녹산공단25지점
